,Unnamed: 0,block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
3345,3345,7,0,1,-1,0.1,1,0.1,1,0,3346,1,0,0.4481339837344852,0.5518660162647695,1
3346,3346,7,0,-1,-1,0.05,1,-0.05,1,1,3347,1,1,0.5630337500460145,0.4369662499539632,2
3347,3347,7,1,-1,1,0.02,1,-0.02,1,0,3348,1,0,0.6094081282829347,0.3905918717178507,2
3348,3348,7,1,1,1,0.05,1,0.05,1,1,3349,1,1,0.5950514715410421,0.404948528459189,2
3349,3349,7,1,-1,1,0.1,2,-0.1,1,0,3350,1,0,0.5254759090879525,0.474524090912179,2
3350,3350,7,1,1,-1,0.01,2,0.01,1,1,3351,0,1,0.3357415989671342,0.6642584010333741,1
3351,3351,7,1,1,1,0.05,2,0.05,1,1,3352,1,1,0.3782553193984008,0.6217446806017125,1
3352,3352,7,0,1,-1,0.01,2,0.01,1,0,3353,1,0,0.3606925711944706,0.6393074288050897,1
3353,3353,7,0,-1,-1,0.01,1,-0.01,1,1,3354,1,1,0.2648274862865276,0.7351725137142124,1
3354,3354,7,1,-1,-1,0.1,1,-0.1,1,0,3355,0,0,0.0537236817979208,0.9462763182024232,1
3355,3355,7,1,-1,-1,0.02,1,-0.02,1,0,3356,0,0,0.0384189566950547,0.96158104330543,1
3356,3356,7,1,1,-1,0.05,1,0.05,1,1,3357,0,1,0.1010608918494702,0.8989391081507871,1
3357,3357,7,0,1,-1,0.05,1,0.05,1,0,3358,1,0,0.4977407843031922,0.5022592156970559,1
3358,3358,7,1,1,1,0.05,1,0.05,1,1,3359,1,1,0.6879951766411193,0.3120048233583599,2
3359,3359,7,1,-1,1,0.02,2,-0.02,1,0,3360,1,0,0.7934238600184513,0.206576139981779,2
3360,3360,7,0,1,-1,0.01,1,0.01,1,0,3361,1,0,0.8405671676429274,0.1594328323567433,2
3361,3361,7,0,-1,-1,0.1,1,-0.1,1,1,3362,1,1,0.8508028206294148,0.1491971793703259,2
3362,3362,7,0,-1,-1,0.02,1,-0.02,1,1,3363,1,1,0.8400406265846196,0.1599593734157189,2
3363,3363,7,0,-1,-1,0.05,2,-0.05,1,1,3364,1,1,0.7960317701855123,0.2039682298144503,2
3364,3364,7,0,-1,1,0.02,2,-0.02,1,1,3365,0,1,0.7064529010909261,0.2935470989083303,2
3365,3365,7,0,1,-1,0.02,2,0.02,1,0,3366,1,0,0.8196648043353651,0.1803351956646628,2
3366,3366,7,0,-1,-1,0.1,2,-0.1,1,1,3367,1,1,0.8732320124095578,0.1267679875904977,2
3367,3367,7,1,1,1,0.1,2,0.1,1,1,3368,1,1,0.903736975109922,0.0962630248909767,2
3368,3368,7,1,1,1,0.05,2,0.05,1,1,3369,1,1,0.9203796891026248,0.0796203108975746,2
3369,3369,7,0,-1,-1,0.02,2,-0.02,1,1,3370,1,1,0.9242059626057944,0.0757940373942871,2
3370,3370,7,0,1,-1,0.1,1,0.1,1,0,3371,1,0,0.9135189319282202,0.0864810680709774,2
3371,3371,7,1,-1,1,0.1,1,-0.1,1,0,3372,1,0,0.8712012445422158,0.1287987554586844,2
3372,3372,7,1,1,1,0.05,1,0.05,1,1,3373,1,1,0.7717745459502502,0.2282254540494331,2
3373,3373,7,1,-1,-1,0.01,1,-0.01,1,0,3374,0,0,0.5989028070449518,0.4010971929554857,2
3374,3374,7,1,1,1,0.02,1,0.02,1,1,3375,1,1,0.6709707483544121,0.3290292516458294,2
3375,3375,7,1,-1,1,0.05,1,-0.05,1,0,3376,1,0,0.688407344821699,0.3115926551786325,2
3376,3376,7,1,-1,1,0.1,1,-0.1,1,0,3377,1,0,0.6477768603245596,0.3522231396757996,2
3377,3377,7,0,-1,-1,0.02,1,-0.02,1,1,3378,1,1,0.5163722812642154,0.4836277187360014,2
3378,3378,7,1,1,-1,0.02,1,0.02,1,1,3379,0,1,0.25923590204552,0.7407640979543397,1
3379,3379,7,1,1,-1,0.02,1,0.02,1,1,3380,0,1,0.2612528024913411,0.7387471975080983,1
3380,3380,7,0,-1,-1,0.1,2,-0.1,1,1,3381,1,1,0.5317973002196409,0.4682026997795999,2
3381,3381,7,0,-1,-1,0.02,2,-0.02,1,1,3382,1,1,0.6904931363504933,0.3095068636497029,2
3382,3382,7,0,-1,-1,0.01,2,-0.01,1,1,3383,1,1,0.7690602823693505,0.2309397176305723,2
3383,3383,7,0,-1,-1,0.1,2,-0.1,1,1,3384,1,1,0.7975065340526655,0.2024934659469056,2
3384,3384,7,0,-1,-1,0.02,2,-0.02,1,1,3385,1,1,0.7975037435105121,0.2024962564903285,2
3385,3385,7,1,-1,1,0.02,2,-0.02,1,0,3386,1,0,0.7595114209972869,0.240488579002839,2
3386,3386,7,1,-1,1,0.1,2,-0.1,1,0,3387,1,0,0.662787607222093,0.3372123927788078,2
3387,3387,7,0,-1,1,0.01,1,-0.01,1,1,3388,0,1,0.4360839356795246,0.5639160643205399,1
3388,3388,7,0,-1,-1,0.1,1,-0.1,1,1,3389,1,1,0.4639064348177917,0.5360935651820545,1
3389,3389,7,0,1,1,0.01,1,0.01,1,0,3390,0,0,0.4396992465512528,0.5603007534484435,1
3390,3390,7,1,-1,1,0.02,2,-0.02,1,0,3391,1,0,0.6878009899484108,0.3121990100516872,2
3391,3391,7,1,1,1,0.05,2,0.05,1,1,3392,1,1,0.8146842392614106,0.1853157607394933,2
3392,3392,7,1,1,1,0.1,2,0.1,1,1,3393,1,1,0.887260837318235,0.112739162681253,2
3393,3393,7,1,-1,1,0.05,2,-0.05,1,0,3394,1,0,0.9346059420441064,0.0653940579562298,2
3394,3394,7,1,-1,1,0.1,2,-0.1,1,0,3395,1,0,0.9586469803044294,0.0413530196957721,2
3395,3395,7,1,-1,1,0.1,2,-0.1,1,0,3396,1,0,0.9686560616233798,0.0313439383772953,2
3396,3396,7,0,1,-1,0.02,2,0.02,1,0,3397,1,0,0.9708923715533307,0.0291076284460874,2
3397,3397,7,1,-1,1,0.05,2,-0.05,1,0,3398,1,0,0.9705412961876976,0.0294587038125875,2
3398,3398,7,0,-1,-1,0.01,2,-0.01,1,1,3399,1,1,0.9663500942217128,0.0336499057780651,2
3399,3399,7,1,1,1,0.1,2,0.1,1,1,3400,1,1,0.9591472530370364,0.0408527469628892,2
3400,3400,7,0,-1,-1,0.05,2,-0.05,1,1,3401,1,1,0.9517542356188756,0.0482457643806371,2
3401,3401,7,0,1,-1,0.05,2,0.05,1,0,3402,1,0,0.938566745126696,0.0614332548726071,2
3402,3402,7,1,1,1,0.01,2,0.01,1,1,3403,1,1,0.9062701151118426,0.0937298848883175,2
3403,3403,7,1,1,1,0.1,2,0.1,1,1,3404,1,1,0.8469304708690646,0.1530695291318211,2
3404,3404,7,0,-1,1,0.02,2,-0.02,1,1,3405,0,1,0.7520208358992356,0.2479791641002804,2
3405,3405,7,0,-1,-1,0.01,2,-0.01,1,1,3406,1,1,0.8511592185014556,0.1488407814986183,2
3406,3406,7,1,-1,1,0.01,2,-0.01,1,0,3407,1,0,0.9026315133674296,0.0973684866324808,2
3407,3407,7,1,1,1,0.1,2,0.1,1,1,3408,1,1,0.9268730045513828,0.0731269954487442,2
3408,3408,7,1,-1,1,0.1,2,-0.1,1,0,3409,1,0,0.9420774219746428,0.0579225780260954,2
3409,3409,7,1,1,1,0.05,2,0.05,1,1,3410,1,1,0.9390703432333344,0.0609296567669348,2
3410,3410,7,1,1,1,0.02,2,0.02,1,1,3411,1,1,0.9277946074767692,0.0722053925235115,2
3411,3411,7,0,1,-1,0.01,2,0.01,1,0,3412,1,0,0.9019667260992016,0.0980332739009185,2
3412,3412,7,0,1,-1,0.01,2,0.01,1,0,3413,1,0,0.8470081846094623,0.15299181539015,2
3413,3413,7,1,1,1,0.1,2,0.1,1,1,3414,1,1,0.7380853561770921,0.2619146438233608,2
3414,3414,7,1,1,-1,0.1,1,0.1,1,1,3415,0,1,0.559950199909557,0.440049800091052,2
3415,3415,7,0,1,-1,0.1,2,0.1,1,0,3416,1,0,0.598716155553145,0.4012838444477573,2
3416,3416,7,0,-1,1,0.1,2,-0.1,1,1,3417,0,1,0.5623670402313632,0.4376329597687163,2
3417,3417,7,1,1,1,0.05,2,0.05,1,1,3418,1,1,0.7319354547785574,0.2680645452210377,2
3418,3418,7,0,-1,-1,0.02,2,-0.02,1,1,3419,1,1,0.8265866486395367,0.1734133513613325,2
3419,3419,7,0,1,-1,0.02,2,0.02,1,0,3420,1,0,0.8735915174646514,0.1264084825356239,2
3420,3420,7,1,-1,1,0.01,2,-0.01,1,0,3421,1,0,0.8877557656995327,0.1122442343008024,2
3421,3421,7,1,1,1,0.01,2,0.01,1,1,3422,1,1,0.8776413035227679,0.1223586964767501,2
3422,3422,7,0,-1,-1,0.1,2,-0.1,1,1,3423,1,1,0.841095797915018,0.1589042020853445,2
3423,3423,7,1,1,1,0.1,2,0.1,1,1,3424,1,1,0.7749621246343333,0.2250378753665096,2
3424,3424,7,1,-1,-1,0.05,2,-0.05,1,0,3425,0,0,0.6620845489974178,0.3379154510030591,2
3425,3425,7,1,1,1,0.1,2,0.1,1,1,3426,1,1,0.7910019541808232,0.2089980458200389,2
3426,3426,7,1,1,1,0.05,2,0.05,1,1,3427,1,1,0.8697135602078461,0.130286439792411,2
3427,3427,7,0,-1,-1,0.1,2,-0.1,1,1,3428,1,1,0.914651121131886,0.0853488788682651,2
3428,3428,7,0,1,-1,0.05,2,0.05,1,0,3429,1,0,0.9441046693971624,0.0558953306020203,2
3429,3429,7,0,-1,-1,0.01,2,-0.01,1,1,3430,1,1,0.956538380125714,0.0434616198736341,2
3430,3430,7,0,-1,-1,0.01,2,-0.01,1,1,3431,1,1,0.9622649711039722,0.0377350288953363,2
3431,3431,7,0,-1,-1,0.1,2,-0.1,1,1,3432,1,1,0.9636617144758776,0.0363382855238424,2
3432,3432,7,1,1,1,0.02,2,0.02,1,1,3433,1,1,0.9660056575220104,0.0339943424771358,2
3433,3433,7,0,-1,-1,0.05,2,-0.05,1,1,3434,1,1,0.9664595552677614,0.0335404447322431,2
3434,3434,7,1,1,1,0.1,2,0.1,1,1,3435,1,1,0.9662796751809885,0.0337203248192799,2
3435,3435,7,1,-1,1,0.1,2,-0.1,1,0,3436,1,0,0.9682279912537388,0.0317720087465286,2
3436,3436,7,1,1,1,0.05,2,0.05,1,1,3437,1,1,0.9625120904708367,0.0374879095285861,2
3437,3437,7,0,-1,-1,0.01,2,-0.01,1,1,3438,1,1,0.9550466974091172,0.0449533025902915,2
3438,3438,7,1,-1,1,0.01,2,-0.01,1,0,3439,1,0,0.9401318127468544,0.0598681872535192,2
3439,3439,7,0,1,-1,0.01,2,0.01,1,0,3440,1,0,0.9106608637433826,0.0893391362565707,2
3440,3440,7,1,1,1,0.05,2,0.05,1,1,3441,1,1,0.8526556146475105,0.1473443853521713,2
3441,3441,7,1,-1,1,0.05,2,-0.05,1,0,3442,1,0,0.7525342936962411,0.2474657063042134,2
3442,3442,7,0,-1,1,0.1,2,-0.1,1,1,3443,0,1,0.547296952807803,0.4527030471914518,2
3443,3443,7,0,1,-1,0.1,2,0.1,1,0,3444,1,0,0.5656393764803372,0.4343606235204458,2
3444,3444,7,1,1,1,0.1,2,0.1,1,1,3445,1,1,0.5051175030003834,0.4948824970004741,2
3445,3445,7,0,1,1,0.1,2,0.1,1,0,3446,0,0,0.3791094448838123,0.6208905551157665,1
3446,3446,7,0,-1,-1,0.02,1,-0.02,1,1,3447,1,1,0.4947926051497681,0.5052073948504107,1
3447,3447,7,0,1,-1,0.02,1,0.02,1,0,3448,1,0,0.5343962214490254,0.4656037785512694,2
3448,3448,7,1,-1,1,0.1,1,-0.1,1,0,3449,1,0,0.5077129893148281,0.4922870106858764,2
3449,3449,7,0,-1,-1,0.05,1,-0.05,1,1,3450,1,1,0.3864630731327494,0.613536926867677,1
3450,3450,7,1,1,-1,0.01,1,0.01,1,1,3451,0,1,0.1501707674224822,0.8498292325777563,1
3451,3451,7,0,-1,-1,0.1,1,-0.1,1,1,3452,1,1,0.1410030931154104,0.858996906883958,1
3452,3452,7,1,1,-1,0.01,1,0.01,1,1,3453,0,1,0.0772136496800848,0.922786350320298,1
3453,3453,7,1,1,1,0.01,1,0.01,1,1,3454,1,1,0.1171702828470187,0.8828297171530811,1
3454,3454,7,1,-1,1,0.01,1,-0.01,1,0,3455,1,0,0.1003739975364263,0.8996260024638181,1
3455,3455,7,1,1,-1,0.01,1,0.01,1,1,3456,0,1,0.0175021096041647,0.9824978903961122,1
3456,3456,7,1,1,-1,0.05,1,0.05,1,1,3457,0,1,0.0054640822608432,0.9945359177391682,1
3457,3457,7,1,1,-1,0.01,1,0.01,1,1,3458,0,1,0.0046803354372796,0.9953196645621344,1
3458,3458,7,1,1,-1,0.05,1,0.05,1,1,3459,0,1,0.0141258055153255,0.985874194484042,1
3459,3459,7,1,1,1,0.01,1,0.01,1,1,3460,1,1,0.0718539292365391,0.9281460707635676,1
3460,3460,7,0,-1,1,0.02,1,-0.02,1,1,3461,0,1,0.0748839551451151,0.9251160448551417,1
3461,3461,7,0,-1,-1,0.02,1,-0.02,1,1,3462,1,1,0.2073628410405517,0.7926371589602025,1
3462,3462,7,0,-1,-1,0.1,1,-0.1,1,1,3463,1,1,0.2555906689271572,0.7444093310727153,1
3463,3463,7,0,-1,-1,0.1,1,-0.1,1,1,3464,1,1,0.2481406863127196,0.7518593136867875,1
3464,3464,7,0,1,1,0.1,1,0.1,1,0,3465,0,0,0.1829156082521374,0.8170843917473398,1
3465,3465,7,0,-1,-1,0.01,1,-0.01,1,1,3466,1,1,0.3056716581449724,0.6943283418553351,1
3466,3466,7,0,-1,-1,0.05,1,-0.05,1,1,3467,1,1,0.3451772576762353,0.6548227423232176,1
3467,3467,7,0,-1,1,0.01,1,-0.01,1,1,3468,0,1,0.3232777908534689,0.6767222091464301,1
3468,3468,7,0,1,-1,0.05,1,0.05,1,0,3469,1,0,0.5389486067254221,0.4610513932754774,2
3469,3469,7,1,1,1,0.05,1,0.05,1,1,3470,1,1,0.6316536656811421,0.3683463343195507,2
3470,3470,7,1,1,1,0.01,1,0.01,1,1,3471,1,1,0.6664790156702217,0.3335209843290552,2
3471,3471,7,0,-1,-1,0.1,1,-0.1,1,1,3472,1,1,0.6499159235657145,0.3500840764340483,2
3472,3472,7,1,-1,-1,0.01,1,-0.01,1,0,3473,0,0,0.5880877710158292,0.4119122289837887,2
3473,3473,7,0,1,-1,0.05,1,0.05,1,0,3474,1,0,0.7790277675460339,0.2209722324538831,2
3474,3474,7,0,1,-1,0.02,1,0.02,1,0,3475,1,0,0.8710500896846304,0.1289499103146074,2
3475,3475,7,0,-1,-1,0.02,1,-0.02,1,1,3476,1,1,0.9167019830253168,0.083298016974192,2
3476,3476,7,1,-1,1,0.01,1,-0.01,1,0,3477,1,0,0.9407998282039632,0.0592001717960427,2
3477,3477,7,1,1,1,0.1,1,0.1,1,1,3478,1,1,0.9515360748512772,0.0484639251487827,2
3478,3478,7,0,1,-1,0.01,2,0.01,1,0,3479,1,0,0.9599244612443992,0.0400755387564675,2
3479,3479,7,0,-1,-1,0.01,2,-0.01,1,1,3480,1,1,0.961882354291181,0.0381176457086393,2
3480,3480,7,1,-1,1,0.1,2,-0.1,1,0,3481,1,0,0.9594652284461976,0.0405347715537304,2
3481,3481,7,1,1,1,0.02,2,0.02,1,1,3482,1,1,0.9450210638710717,0.0549789361286356,2
3482,3482,7,1,-1,1,0.05,2,-0.05,1,0,3483,1,0,0.9200507072356696,0.079949292764915,2
3483,3483,7,0,-1,-1,0.01,2,-0.01,1,1,3484,1,1,0.8671581917586763,0.1328418082406541,2
3484,3484,7,0,-1,-1,0.1,2,-0.1,1,1,3485,1,1,0.7685913413742421,0.231408658625815,2
3485,3485,7,1,-1,-1,0.1,2,-0.1,1,0,3486,0,0,0.6067116816491245,0.3932883183502869,2
3486,3486,7,0,1,-1,0.01,2,0.01,1,0,3487,1,0,0.7131497070879971,0.2868502929122805,2
3487,3487,7,1,-1,1,0.1,2,-0.1,1,0,3488,1,0,0.7540093456439011,0.2459906543554202,2
3488,3488,7,1,-1,1,0.01,2,-0.01,1,0,3489,1,0,0.7371413759739125,0.2628586240266443,2
3489,3489,7,0,-1,-1,0.1,2,-0.1,1,1,3490,1,1,0.6679426714256969,0.3320573285750003,2
3490,3490,7,0,-1,-1,0.1,2,-0.1,1,1,3491,1,1,0.5392084733636152,0.4607915266367534,2
3491,3491,7,1,1,-1,0.1,1,0.1,1,1,3492,0,1,0.3146981206358922,0.6853018793646568,1
3492,3492,7,0,1,1,0.02,1,0.02,1,0,3493,0,0,0.3171356614107768,0.6828643385886365,1
3493,3493,7,1,-1,1,0.05,2,-0.05,1,0,3494,1,0,0.6188988247254542,0.3811011752742601,2
3494,3494,7,1,-1,1,0.01,2,-0.01,1,0,3495,1,0,0.7655771851345985,0.2344228148651632,2
3495,3495,7,0,1,-1,0.01,2,0.01,1,0,3496,1,0,0.8384200351686655,0.1615799648319091,2
3496,3496,7,0,1,-1,0.01,2,0.01,1,0,3497,1,0,0.867984488970704,0.1320155110287845,2
3497,3497,7,1,-1,1,0.05,1,-0.05,1,0,3498,1,0,0.8676295730631522,0.1323704269365685,2
3498,3498,7,1,-1,1,0.05,1,-0.05,1,0,3499,1,0,0.833707394259005,0.1662926057414859,2
3499,3499,7,1,1,1,0.05,1,0.05,1,1,3500,1,1,0.7488468079061706,0.2511531920935426,2
3500,3500,8,0,-1,0,0.1,1,-0.1,1,1,3501,0,1,0.5959137348948589,0.4040862651050876,2
3501,3501,8,1,-1,1,0.1,1,-0.1,1,0,3502,1,0,0.4364574336937527,0.5635425663053836,1
3502,3502,8,1,1,-1,0.05,1,0.05,1,1,3503,0,1,0.0727394733726254,0.927260526627026,1
3503,3503,8,0,1,1,0.1,1,0.1,1,0,3504,0,0,0.0122302526593581,0.9877697473405692,1
3504,3504,8,1,-1,-1,0.1,1,-0.1,1,0,3505,0,0,0.0065730648621148,0.9934269351372254,1
3505,3505,8,1,1,-1,0.01,1,0.01,1,1,3506,0,1,0.023694736027969,0.976305263971541,1
3506,3506,8,0,1,-1,0.02,1,0.02,1,0,3507,1,0,0.1403783336204593,0.8596216663798589,1
3507,3507,8,0,-1,1,0.01,1,-0.01,1,1,3508,0,1,0.1751607729481994,0.8248392270522348,1
3508,3508,8,0,-1,-1,0.05,1,-0.05,1,1,3509,1,1,0.5056102111227597,0.4943897888781451,2
3509,3509,8,1,-1,1,0.01,1,-0.01,1,0,3510,1,0,0.688421539876306,0.3115784601232713,2
3510,3510,8,0,1,-1,0.02,1,0.02,1,0,3511,1,0,0.7784720595749456,0.2215279404251726,2
3511,3511,8,0,1,-1,0.05,1,0.05,1,0,3512,1,0,0.812341774080666,0.1876582259188741,2
3512,3512,8,0,1,-1,0.1,1,0.1,1,0,3513,1,0,0.8023928097261844,0.1976071902738267,2
3513,3513,8,1,-1,1,0.01,1,-0.01,1,0,3514,1,0,0.7351669114686629,0.264833088531724,2
3514,3514,8,0,1,-1,0.1,1,0.1,1,0,3515,1,0,0.5937050786048604,0.406294921395483,2
3515,3515,8,1,1,-1,0.02,1,0.02,1,1,3516,0,1,0.2699643911449795,0.730035608854347,1
3516,3516,8,0,1,-1,0.02,1,0.02,1,0,3517,1,0,0.2535105790921128,0.7464894209075494,1
3517,3517,8,0,-1,1,0.1,1,-0.1,1,1,3518,0,1,0.1580642753904841,0.8419357246090988,1
3518,3518,8,0,-1,-1,0.05,1,-0.05,1,1,3519,1,1,0.1891416731671265,0.8108583268321103,1
3519,3519,8,0,1,-1,0.05,1,0.05,1,0,3520,1,0,0.1619200442763609,0.8380799557240535,1
3520,3520,8,0,1,1,0.1,1,0.1,1,0,3521,0,0,0.0497189920671817,0.9502810079321392,1
3521,3521,8,1,1,-1,0.1,1,0.1,1,1,3522,0,1,0.0558561583402696,0.9441438416591208,1
3522,3522,8,0,1,-1,0.02,1,0.02,1,0,3523,1,0,0.1587346844099067,0.8412653155907519,1
3523,3523,8,0,-1,-1,0.02,1,-0.02,1,1,3524,1,1,0.1835701311210211,0.8164298688792535,1
3524,3524,8,1,-1,1,0.01,1,-0.01,1,0,3525,1,0,0.1469175813597565,0.8530824186405583,1
3525,3525,8,0,-1,1,0.1,1,-0.1,1,1,3526,0,1,0.0305180269282209,0.9694819730716698,1
3526,3526,8,1,1,-1,0.01,1,0.01,1,1,3527,0,1,0.0065853371352068,0.993414662865403,1
3527,3527,8,0,-1,1,0.01,1,-0.01,1,1,3528,0,1,0.0031819305272173,0.996818069472537,1
3528,3528,8,0,-1,1,0.02,1,-0.02,1,1,3529,0,1,0.0028799473418865,0.9971200526573288,1
3529,3529,8,0,-1,1,0.05,1,-0.05,1,1,3530,0,1,0.0039752778461135,0.9960247221540334,1
3530,3530,8,0,1,1,0.01,1,0.01,1,0,3531,0,0,0.0095787786752437,0.9904212213252306,1
3531,3531,8,1,-1,1,0.1,1,-0.1,1,0,3532,1,0,0.0481937084332228,0.9518062915675488,1
3532,3532,8,1,-1,-1,0.02,1,-0.02,1,0,3533,0,0,0.0325733410361352,0.9674266589644908,1
3533,3533,8,0,1,-1,0.05,1,0.05,1,0,3534,1,0,0.0855521452846608,0.9144478547146684,1
3534,3534,8,1,1,1,0.1,1,0.1,1,1,3535,1,1,0.0775193359900601,0.9224806640092104,1
3535,3535,8,0,-1,1,0.02,1,-0.02,1,1,3536,0,1,0.0209204998912886,0.9790795001095596,1
3536,3536,8,0,1,1,0.1,1,0.1,1,0,3537,0,0,0.0178903646059226,0.9821096353935752,1
3537,3537,8,0,1,1,0.05,2,0.05,1,0,3538,0,0,0.0724994332293295,0.9275005667702064,1
3538,3538,8,0,-1,-1,0.01,2,-0.01,1,1,3539,1,1,0.4688424108830995,0.5311575891173501,1
3539,3539,8,0,-1,-1,0.1,2,-0.1,1,1,3540,1,1,0.67726858275251,0.3227314172478527,2
3540,3540,8,0,-1,-1,0.1,2,-0.1,1,1,3541,1,1,0.8016039034892083,0.1983960965114603,2
3541,3541,8,1,1,1,0.05,2,0.05,1,1,3542,1,1,0.8768506824692244,0.1231493175309231,2
3542,3542,8,1,1,1,0.01,2,0.01,1,1,3543,1,1,0.920170442089767,0.0798295579094968,2
3543,3543,8,1,1,1,0.05,2,0.05,1,1,3544,1,1,0.9430782511934892,0.056921748807131,2
3544,3544,8,0,1,-1,0.01,2,0.01,1,0,3545,1,0,0.957256137182216,0.0427438628184474,2
3545,3545,8,0,1,-1,0.01,2,0.01,1,0,3546,1,0,0.9635544621194868,0.0364455378806414,2
3546,3546,8,0,-1,-1,0.01,2,-0.01,1,1,3547,1,1,0.9648191940206668,0.0351808059796475,2
3547,3547,8,0,1,-1,0.02,2,0.02,1,0,3548,1,0,0.9627498850338808,0.0372501149659025,2
3548,3548,8,0,1,-1,0.01,1,0.01,1,0,3549,1,0,0.9546759660366076,0.0453240339632513,2
3549,3549,8,1,-1,1,0.01,1,-0.01,1,0,3550,1,0,0.9375198641905372,0.0624801358094409,2
3550,3550,8,1,1,1,0.05,1,0.05,1,1,3551,1,1,0.90441103276771,0.0955889672323202,2
3551,3551,8,1,1,1,0.02,2,0.02,1,1,3552,1,1,0.8482961759063001,0.1517038240944756,2
3552,3552,8,1,1,-1,0.05,2,0.05,1,1,3553,0,1,0.7451457678816914,0.2548542321178553,2
3553,3553,8,1,1,1,0.05,2,0.05,1,1,3554,1,1,0.836996522487452,0.1630034775128166,2
3554,3554,8,0,-1,-1,0.05,2,-0.05,1,1,3555,1,1,0.8876673114031637,0.1123326885959783,2
3555,3555,8,0,1,-1,0.01,2,0.01,1,0,3556,1,0,0.9134463036150794,0.0865536963840834,2
3556,3556,8,1,-1,1,0.01,2,-0.01,1,0,3557,1,0,0.9185607181802352,0.0814392818190794,2
3557,3557,8,0,-1,-1,0.05,2,-0.05,1,1,3558,1,1,0.9061337600329116,0.0938662399676292,2
3558,3558,8,0,-1,-1,0.1,2,-0.1,1,1,3559,1,1,0.8758028143689198,0.124197185631326,2
3559,3559,8,0,1,-1,0.02,2,0.02,1,0,3560,1,0,0.8228703612962155,0.1771296387033581,2
3560,3560,8,1,1,1,0.05,2,0.05,1,1,3561,1,1,0.7111533340055302,0.2888466659950376,2
3561,3561,8,1,1,1,0.01,2,0.01,1,1,3562,1,1,0.5131704856069251,0.4868295143925593,2
3562,3562,8,1,-1,-1,0.01,1,-0.01,1,0,3563,0,0,0.1425503096475491,0.8574496903530172,1
3563,3563,8,0,1,1,0.1,1,0.1,1,0,3564,0,0,0.1031650608203263,0.8968349391793614,1
3564,3564,8,1,-1,1,0.02,1,-0.02,1,0,3565,1,0,0.21000720842964,0.7899927915706555,1
3565,3565,8,0,-1,-1,0.01,1,-0.01,1,1,3566,1,1,0.236853538474816,0.7631464615252143,1
3566,3566,8,0,1,-1,0.01,1,0.01,1,0,3567,1,0,0.198554628421411,0.801445371578335,1
3567,3567,8,1,1,-1,0.02,1,0.02,1,1,3568,0,1,0.0752532341880651,0.9247467658125678,1
3568,3568,8,0,1,-1,0.02,1,0.02,1,0,3569,1,0,0.0796273106598561,0.9203726893402988,1
3569,3569,8,0,1,1,0.02,1,0.02,1,0,3570,0,0,0.0262282145367475,0.9737717854628044,1
3570,3570,8,1,1,-1,0.01,1,0.01,1,1,3571,0,1,0.0326133273722848,0.9673866726275242,1
3571,3571,8,0,-1,-1,0.05,1,-0.05,1,1,3572,1,1,0.129347576859355,0.8706524231407675,1
3572,3572,8,1,-1,-1,0.1,1,-0.1,1,0,3573,0,0,0.1590727627396662,0.8409272372597035,1
3573,3573,8,1,-1,1,0.1,2,-0.1,1,0,3574,1,0,0.5767574185251545,0.4232425814746656,2
3574,3574,8,0,1,-1,0.01,2,0.01,1,0,3575,1,0,0.7679767039537534,0.2320232960460838,2
3575,3575,8,0,-1,-1,0.01,2,-0.01,1,1,3576,1,1,0.8665694315558302,0.1334305684444829,2
3576,3576,8,0,1,-1,0.02,2,0.02,1,0,3577,1,0,0.9194114939451492,0.0805885060540375,2
3577,3577,8,1,-1,1,0.02,2,-0.02,1,0,3578,1,0,0.9459226542790669,0.0540773457214371,2
3578,3578,8,0,1,-1,0.01,2,0.01,1,0,3579,1,0,0.9592426347276584,0.0407573652730721,2
3579,3579,8,0,1,-1,0.05,1,0.05,1,0,3580,1,0,0.9654222231033333,0.0345777768957862,2
3580,3580,8,1,-1,1,0.02,2,-0.02,1,0,3581,1,0,0.9649911629767968,0.0350088370225186,2
3581,3581,8,1,-1,1,0.02,2,-0.02,1,0,3582,1,0,0.960094793874853,0.0399052061253573,2
3582,3582,8,1,-1,1,0.02,2,-0.02,1,0,3583,1,0,0.948517071699854,0.0514829283000164,2
3583,3583,8,1,1,1,0.01,2,0.01,1,1,3584,1,1,0.9250180436781544,0.0749819563222651,2
3584,3584,8,1,1,1,0.02,2,0.02,1,1,3585,1,1,0.8821137099525158,0.1178862900476254,2
3585,3585,8,0,1,-1,0.02,2,0.02,1,0,3586,1,0,0.8041484044360687,0.1958515955634895,2
3586,3586,8,1,-1,-1,0.01,1,-0.01,1,0,3587,0,0,0.6493043385970898,0.3506956614020598,2
3587,3587,8,0,1,-1,0.05,1,0.05,1,0,3588,1,0,0.7302146011322457,0.269785398868169,2
3588,3588,8,0,-1,-1,0.01,1,-0.01,1,1,3589,1,1,0.7487386930008829,0.2512613069982206,2
3589,3589,8,0,-1,-1,0.05,1,-0.05,1,1,3590,1,1,0.7230732887118563,0.2769267112877976,2
3590,3590,8,0,-1,1,0.01,1,-0.01,1,1,3591,0,1,0.6492353100885048,0.3507646899112612,2
